,symbol,Rank
783,KNG1,-9.85651617843889
784,CACNG8,-9.954053509298879
785,KCNJ14,-10.382916229211398
786,TLCD2,-10.432336890630365
787,TNFAIP8L1,-10.464661372464953
788,DDIT4,-10.510410964569777
789,FBXL19-AS1,-10.525080102977647
790,RPS15AP10,-10.678760264117194
791,KLHL17,-11.067592556483193
792,IHO1,-11.300963799107535
793,CYP20A1,-11.436797382193161
794,POLH,-11.471174357334863
795,PIF1,-11.552643717186681
796,ANKRD11,-11.9227933640147
797,CDK11A,-11.939860739888301
798,GUSBP14,-13.287097888294946
799,STAG3L2,-14.255743966033346
800,MROH6,-14.58440188781738
801,SNORD42A,-19.684131644351933
